type,predict_time,exit_time,predict_confidence,long_short,desc,trade_entry_price,make_price,risk_price,trade_exit_price,net_pts,max_drawdown, ext_signal, elapsed_seconds
Trade,2023-01-23 20:20:55.207000+00:00,2023-01-23 20:25:57.395082+00:00,0.850,Long,FullLossRisk,400.09,400.78999999999996,399.78999999999996,399.76,-0.3299999999999841,0,1,302
Trade,2023-01-23 20:21:04.653000+00:00,2023-01-23 20:25:57.395082+00:00,0.600,Long,FullLossRisk,400.08,400.78,399.78,399.76,-0.3199999999999932,0,1,293
Trade,2023-01-23 20:22:09.026000+00:00,2023-01-23 20:26:12.859739+00:00,0.624,Long,FullLossRisk,399.97,400.67,399.67,399.67,-0.30000000000001137,0,1,244
Trade,2023-01-23 20:23:24.386000+00:00,2023-01-23 20:26:15.737238+00:00,0.781,Long,FullLossRisk,399.95,400.65,399.65,399.64,-0.3100000000000023,0,1,171
Trade,2023-01-23 20:23:35.265000+00:00,2023-01-23 20:26:15.949379+00:00,0.821,Long,FullLossRisk,399.92,400.62,399.62,399.61,-0.3100000000000023,0,1,161
Trade,2023-01-23 20:23:41.105000+00:00,2023-01-23 20:26:43.765749+00:00,0.814,Long,FullLossRisk,399.845,400.545,399.545,399.52,-0.3250000000000455,0,1,183
Trade,2023-01-23 20:23:49.108000+00:00,2023-01-23 20:26:21.042689+00:00,0.633,Long,FullLossRisk,399.88,400.58,399.58,399.58,-0.30000000000001137,0,1,152
Trade,2023-01-23 20:24:03.818000+00:00,2023-01-23 20:26:20.120148+00:00,0.846,Long,FullLossRisk,399.89,400.59,399.59,399.59,-0.30000000000001137,0,1,136
Trade,2023-01-23 20:24:10.165000+00:00,2023-01-23 20:26:40.921140+00:00,0.624,Long,FullLossRisk,399.87,400.57,399.57,399.57,-0.30000000000001137,0,1,151
Trade,2023-01-23 20:24:16.032000+00:00,2023-01-23 20:26:43.765749+00:00,0.807,Long,FullLossRisk,399.845,400.545,399.545,399.52,-0.3250000000000455,0,1,148
Trade,2023-01-23 20:24:20.018000+00:00,2023-01-23 20:26:20.120148+00:00,0.666,Long,FullLossRisk,399.9,400.59999999999997,399.59999999999997,399.59,-0.3100000000000023,0,1,120
Trade,2023-01-23 20:24:30.600000+00:00,2023-01-23 20:26:15.565151+00:00,0.606,Long,FullLossRisk,399.965,400.66499999999996,399.66499999999996,399.66,-0.30499999999995,0,1,105
Trade,2023-01-23 20:24:56.420000+00:00,2023-01-23 20:26:09.447311+00:00,0.663,Long,FullLossRisk,400.02,400.71999999999997,399.71999999999997,399.71,-0.3100000000000023,0,1,73
Trade,2023-01-23 20:32:18.075000+00:00,2023-01-23 20:39:17.650417+00:00,0.728,Long,PartialWinTime,399.65,400.34999999999997,399.34999999999997,399.91,0.26000000000004775,-0.16999999999995907,1,420
Trade,2023-01-23 20:32:25.097000+00:00,2023-01-23 20:39:23.703992+00:00,0.728,Long,PartialWinTime,399.6,400.3,399.3,399.94,0.339999999999975,-0.12000000000000455,1,419
Trade,2023-01-23 20:32:36.012000+00:00,2023-01-23 20:39:35.519277+00:00,0.623,Long,PartialWinTime,399.63,400.33,399.33,399.96,0.3299999999999841,-0.14999999999997726,1,420
Trade,2023-01-23 20:32:39.016000+00:00,2023-01-23 20:39:38.536637+00:00,0.661,Long,PartialWinTime,399.6,400.3,399.3,399.96,0.3599999999999568,-0.12000000000000455,1,420
Trade,2023-01-23 20:32:49.009000+00:00,2023-01-23 20:39:48.587417+00:00,0.609,Long,PartialWinTime,399.6,400.3,399.3,399.99,0.38999999999998636,-0.12000000000000455,1,420
Trade,2023-01-23 20:33:05.386000+00:00,2023-01-23 20:40:05.048887+00:00,0.871,Long,PartialWinTime,399.64,400.34,399.34,399.8,0.160000000000025,-0.15999999999996817,1,420
Trade,2023-01-23 20:33:16.014000+00:00,2023-01-23 20:40:15.460422+00:00,0.708,Long,PartialWinTime,399.59,400.28999999999996,399.28999999999996,399.92,0.3300000000000409,-0.1099999999999568,1,419
Trade,2023-01-23 20:33:25.178000+00:00,2023-01-23 20:40:24.856744+00:00,0.733,Long,PartialWinTime,399.61,400.31,399.31,399.86,0.25,-0.12999999999999545,1,420
Trade,2023-01-23 20:33:35.255000+00:00,2023-01-23 20:40:35.001948+00:00,0.682,Long,PartialWinTime,399.64,400.34,399.34,399.68,0.040000000000020464,-0.15999999999996817,1,420
Trade,2023-01-23 20:38:24.211000+00:00,2023-01-23 20:40:51.715038+00:00,0.615,Long,FullLossRisk,399.97,400.67,399.67,399.67,-0.30000000000001137,0,1,148
Trade,2023-01-23 20:38:26.175000+00:00,2023-01-23 20:40:34.147174+00:00,0.883,Long,FullLossRisk,400.01,400.71,399.71,399.71,-0.30000000000001137,0,1,128
Trade,2023-01-23 20:44:45.143000+00:00,2023-01-23 20:51:45.039767+00:00,0.619,Long,PartialWinTime,400.04,400.74,399.74,400.6,0.5600000000000023,-0.10000000000002274,1,420
Trade,2023-01-23 20:44:53.122000+00:00,2023-01-23 20:51:52.811305+00:00,0.627,Long,PartialWinTime,400.07,400.77,399.77,400.65,0.5799999999999841,-0.12999999999999545,1,420
Trade,2023-01-23 20:55:10.212000+00:00,2023-01-23 21:00:24.024659+00:00,0.606,Long,FullLossRisk,400.72,401.42,400.42,400.4,-0.32000000000005,0,1,314
Trade,2023-01-23 20:55:16.032000+00:00,2023-01-23 21:00:51.252205+00:00,0.929,Long,FullLossRisk,400.62,401.32,400.32,400.29,-0.3299999999999841,0,1,335
Trade,2023-01-23 20:56:55+00:00,2023-01-23 20:57:41.752234+00:00,0.798,Long,FullLossRisk,400.94,401.64,400.64,400.63,-0.3100000000000023,0,1,47
Trade,2023-01-23 20:57:06.126000+00:00,2023-01-23 20:57:40.808334+00:00,0.926,Long,FullLossRisk,400.95,401.65,400.65,400.65,-0.30000000000001137,0,1,35
Trade,2023-01-23 20:57:23.108000+00:00,2023-01-23 21:00:22.049363+00:00,0.620,Long,FullLossRisk,400.745,401.445,400.445,400.43,-0.3149999999999977,0,1,179
Trade,2023-01-23 20:57:27.338000+00:00,2023-01-23 21:00:22.046891+00:00,0.919,Long,FullLossRisk,400.75,401.45,400.45,400.45,-0.30000000000001137,0,1,175
Trade,2023-01-23 20:57:41.007000+00:00,2023-01-23 21:00:26.719313+00:00,0.726,Long,FullLossRisk,400.665,401.365,400.365,400.36,-0.3050000000000068,0,1,166
Trade,2023-01-23 21:00:01+00:00,2023-01-23 21:01:01.111035+00:00,0.646,Long,FullLossRisk,400.52,401.21999999999997,400.21999999999997,400.2,-0.3199999999999932,0,1,60
Trade,2023-01-23 21:00:45.017000+00:00,2023-01-23 21:07:40.326704+00:00,0.647,Long,PartialLossTime,400.35,401.05,400.05,400.29,-0.060000000000002274,0,1,415
Trade,2023-01-23 21:08:48.002000+00:00,2023-01-23 21:15:47.928807+00:00,0.674,Long,PartialWinTime,400.26,400.96,399.96,400.5,0.2400000000000091,0,1,420
Trade,2023-01-23 21:09:05.726000+00:00,2023-01-23 21:16:02.884817+00:00,0.690,Long,PartialWinTime,400.28,400.97999999999996,399.97999999999996,400.5,0.22000000000002728,0,1,417
Trade,2023-01-24 14:30:17.074000+00:00,2023-01-24 14:30:58.933135+00:00,0.936,Long,FullLossRisk,398.67,399.37,398.37,398.37,-0.30000000000001137,0,1,42
Trade,2023-01-24 14:30:42.024000+00:00,2023-01-24 14:37:12.321064+00:00,0.760,Long,FullLossRisk,398.54,399.24,398.24,398.24,-0.30000000000001137,0,1,390
Trade,2023-01-24 14:30:45.005000+00:00,2023-01-24 14:37:12.324462+00:00,0.682,Long,FullLossRisk,398.53,399.22999999999996,398.22999999999996,398.22,-0.30999999999994543,0,1,387
Trade,2023-01-24 14:30:51.067000+00:00,2023-01-24 14:37:21.862341+00:00,0.817,Long,FullLossRisk,398.5,399.2,398.2,398.185,-0.3149999999999977,0,1,391
Trade,2023-01-24 14:30:56.107000+00:00,2023-01-24 14:37:12.324462+00:00,0.698,Long,FullLossRisk,398.53,399.22999999999996,398.22999999999996,398.22,-0.30999999999994543,0,1,376
Trade,2023-01-24 14:30:58.048000+00:00,2023-01-24 14:37:21.862341+00:00,0.859,Long,FullLossRisk,398.49,399.19,398.19,398.185,-0.3050000000000068,0,1,384
Trade,2023-01-24 14:37:23.042000+00:00,2023-01-24 14:42:27.222415+00:00,0.668,Long,FullWinTarget,398.17,398.87,397.87,398.87,0.6999999999999886,-0.18999999999999773,1,304
Trade,2023-01-24 14:37:25.047000+00:00,2023-01-24 14:42:27.265589+00:00,0.688,Long,FullWinTarget,398.18,398.88,397.88,398.89,0.7099999999999795,-0.19999999999998863,1,302
Trade,2023-01-24 14:39:43.112000+00:00,2023-01-24 14:40:40.179261+00:00,0.750,Long,FullLossRisk,398.29,398.99,397.99,397.98,-0.3100000000000023,0,1,57
Trade,2023-01-24 14:39:59.033000+00:00,2023-01-24 14:40:40.138675+00:00,0.687,Long,FullLossRisk,398.31,399.01,398.01,398.01,-0.30000000000001137,0,1,41
Trade,2023-01-24 14:40:41.012000+00:00,2023-01-24 14:42:25.629618+00:00,0.727,Long,FullWinTarget,398.02,398.71999999999997,397.71999999999997,398.72,0.7000000000000455,-0.009999999999990905,1,105
Trade,2023-01-24 14:40:46.013000+00:00,2023-01-24 14:42:26.206947+00:00,0.723,Long,FullWinTarget,398.07,398.77,397.77,398.77,0.6999999999999886,-0.029999999999972715,1,100
Trade,2023-01-24 14:40:53.044000+00:00,2023-01-24 14:42:27.222415+00:00,0.729,Long,FullWinTarget,398.16,398.86,397.86,398.87,0.7099999999999795,-0.040000000000020464,1,94
Trade,2023-01-24 14:41:22.052000+00:00,2023-01-24 14:42:27.222415+00:00,0.682,Long,FullWinTarget,398.17,398.87,397.87,398.87,0.6999999999999886,-0.05000000000001137,1,65
Trade,2023-01-24 14:42:26.009000+00:00,2023-01-24 14:45:00.197246+00:00,0.616,Long,FullLossRisk,398.72,399.42,398.42,398.4,-0.32000000000005,0,1,154
Trade,2023-01-24 14:42:41.090000+00:00,2023-01-24 14:45:00.210881+00:00,0.678,Long,FullLossRisk,398.67,399.37,398.37,398.37,-0.30000000000001137,0,1,139
Trade,2023-01-24 14:45:45.009000+00:00,2023-01-24 14:47:14.138749+00:00,0.828,Long,FullWinTarget,398.86,399.56,398.56,399.57,0.7099999999999795,-0.27000000000003865,1,89
Trade,2023-01-24 14:46:12.133000+00:00,2023-01-24 14:46:49.925775+00:00,0.771,Long,FullWinTarget,398.61,399.31,398.31,399.32,0.7099999999999795,-0.020000000000038654,1,38
Trade,2023-01-24 14:46:14.029000+00:00,2023-01-24 14:46:49.809581+00:00,0.689,Long,FullWinTarget,398.59,399.28999999999996,398.28999999999996,399.3,0.7100000000000364,0,1,36
Trade,2023-01-24 14:46:36.084000+00:00,2023-01-24 14:47:26.276824+00:00,0.696,Long,FullWinTarget,399.0,399.7,398.7,399.7,0.6999999999999886,-0.040000000000020464,1,50
Trade,2023-01-24 14:47:34.122000+00:00,2023-01-24 14:47:49.271586+00:00,0.801,Long,FullLossRisk,399.69,400.39,399.39,399.39,-0.30000000000001137,0,1,15
Trade,2023-01-24 14:49:44.048000+00:00,2023-01-24 14:50:22.117830+00:00,0.801,Long,FullLossRisk,399.54,400.24,399.24,399.24,-0.30000000000001137,0,1,38
Trade,2023-01-24 14:49:47.261000+00:00,2023-01-24 14:50:23.096417+00:00,0.671,Long,FullLossRisk,399.5,400.2,399.2,399.18,-0.3199999999999932,0,1,36
Trade,2023-01-24 14:50:21.005000+00:00,2023-01-24 14:53:33.014830+00:00,0.745,Long,FullWinTarget,399.26,399.96,398.96,399.96,0.6999999999999886,-0.08999999999997499,1,192
Trade,2023-01-24 14:53:14.060000+00:00,2023-01-24 14:56:38.336159+00:00,0.725,Long,FullLossRisk,399.72,400.42,399.42,399.42,-0.30000000000001137,0,1,204
Trade,2023-01-24 14:53:18.036000+00:00,2023-01-24 14:56:43.342404+00:00,0.653,Long,FullLossRisk,399.7,400.4,399.4,399.4,-0.30000000000001137,0,1,205
Trade,2023-01-24 14:58:30.074000+00:00,2023-01-24 14:59:26.435287+00:00,0.843,Long,FullLossRisk,398.78,399.47999999999996,398.47999999999996,398.44,-0.339999999999975,0,1,56
Trade,2023-01-24 14:59:44.127000+00:00,2023-01-24 15:05:34.615415+00:00,0.769,Long,FullLossRisk,398.35,399.05,398.05,398.05,-0.30000000000001137,0,1,350
Trade,2023-01-24 14:59:47.014000+00:00,2023-01-24 15:01:20.013261+00:00,0.709,Long,FullLossRisk,398.41,399.11,398.11,398.11,-0.30000000000001137,0,1,93
Trade,2023-01-24 15:05:46.025000+00:00,2023-01-24 15:09:12.081039+00:00,0.864,Long,FullWinTarget,397.81,398.51,397.51,398.51,0.6999999999999886,-0.14999999999997726,1,206
Trade,2023-01-24 15:06:25.004000+00:00,2023-01-24 15:09:10.793568+00:00,0.724,Long,FullWinTarget,397.75,398.45,397.45,398.49,0.7400000000000091,0,1,166
Trade,2023-01-24 15:06:37.017000+00:00,2023-01-24 15:09:11.466921+00:00,0.757,Long,FullWinTarget,397.8,398.5,397.5,398.5,0.6999999999999886,-0.03000000000002956,1,154
Trade,2023-01-24 15:06:43.029000+00:00,2023-01-24 15:09:10.793568+00:00,0.723,Long,FullWinTarget,397.77,398.46999999999997,397.46999999999997,398.49,0.7200000000000273,0,1,148
Trade,2023-01-24 15:06:47.105000+00:00,2023-01-24 15:11:01.966263+00:00,0.887,Long,FullWinTarget,397.92,398.62,397.62,398.65,0.7299999999999613,-0.1400000000000432,1,255
Trade,2023-01-24 15:06:50.008000+00:00,2023-01-24 15:09:14.798279+00:00,0.807,Long,FullWinTarget,397.88,398.58,397.58,398.58,0.6999999999999886,-0.10000000000002274,1,145
Trade,2023-01-24 15:15:21.081000+00:00,2023-01-24 15:16:28.266959+00:00,0.895,Long,FullLossRisk,399.72,400.42,399.42,399.41,-0.3100000000000023,0,1,67
Trade,2023-01-24 15:18:30.023000+00:00,2023-01-24 15:19:47.139572+00:00,0.767,Long,FullLossRisk,399.11,399.81,398.81,398.77,-0.34000000000003183,0,1,77
Trade,2023-01-24 15:18:35.036000+00:00,2023-01-24 15:19:47.139572+00:00,0.669,Long,FullLossRisk,399.07,399.77,398.77,398.77,-0.30000000000001137,0,1,72
Trade,2023-01-24 15:25:24.075000+00:00,2023-01-24 15:32:23.606909+00:00,0.662,Long,PartialWinTime,398.99,399.69,398.69,399.31,0.3199999999999932,-0.13999999999998636,1,420
Trade,2023-01-24 15:25:32.076000+00:00,2023-01-24 15:32:30.563167+00:00,0.810,Long,PartialWinTime,398.98,399.68,398.68,399.41,0.4300000000000068,-0.12999999999999545,1,418
Trade,2023-01-24 15:25:43.097000+00:00,2023-01-24 15:32:42.913053+00:00,0.865,Long,PartialWinTime,398.96,399.65999999999997,398.65999999999997,399.29,0.3300000000000409,-0.1099999999999568,1,420
Trade,2023-01-24 15:25:47.103000+00:00,2023-01-24 15:32:45.463277+00:00,0.876,Long,PartialWinTime,399.01,399.71,398.71,399.3,0.29000000000002046,-0.15999999999996817,1,418
Trade,2023-01-24 15:26:11.090000+00:00,2023-01-24 15:33:10.463344+00:00,0.806,Long,PartialWinTime,399.11,399.81,398.81,399.33,0.21999999999997044,-0.2599999999999909,1,419
Trade,2023-01-24 15:26:13.214000+00:00,2023-01-24 15:33:11.848024+00:00,0.917,Long,PartialWinTime,399.12,399.82,398.82,399.29,0.17000000000001592,-0.2699999999999818,1,419
Trade,2023-01-24 15:37:08.036000+00:00,2023-01-24 15:43:05.036608+00:00,0.643,Long,FullWinTarget,398.57,399.27,398.27,399.28,0.7099999999999795,0,1,357
Trade,2023-01-24 15:47:55.007000+00:00,2023-01-24 15:54:53.326940+00:00,0.836,Long,PartialWinTime,399.64,400.34,399.34,400.14,0.5,-0.07999999999998408,1,418
Trade,2023-01-24 15:54:02.459000+00:00,2023-01-24 15:56:36.310284+00:00,0.746,Long,FullWinTarget,399.8,400.5,399.5,400.5,0.6999999999999886,-0.05000000000001137,1,154
Trade,2023-01-24 15:54:06.360000+00:00,2023-01-24 15:56:36.308725+00:00,0.738,Long,FullWinTarget,399.775,400.47499999999997,399.47499999999997,400.49,0.7150000000000318,-0.024999999999977263,1,150
Trade,2023-01-24 15:58:07.217000+00:00,2023-01-24 16:00:18.249147+00:00,0.782,Long,FullLossRisk,400.63,401.33,400.33,400.33,-0.30000000000001137,0,1,131
Trade,2023-01-24 15:58:42.390000+00:00,2023-01-24 16:05:41.954812+00:00,0.682,Long,PartialLossTime,400.49,401.19,400.19,400.38,-0.11000000000001364,0,1,420
Trade,2023-01-24 15:59:06.010000+00:00,2023-01-24 16:06:05.107098+00:00,0.775,Long,PartialLossTime,400.46,401.15999999999997,400.15999999999997,400.42,-0.03999999999996362,0,1,419
Trade,2023-01-24 15:59:44.098000+00:00,2023-01-24 16:06:43.960686+00:00,0.630,Long,PartialWinTime,400.35,401.05,400.05,400.39,0.03999999999996362,-0.11000000000001364,1,420
Trade,2023-01-24 15:59:50.089000+00:00,2023-01-24 16:06:49.990656+00:00,0.609,Long,PartialLossTime,400.37,401.07,400.07,400.31,-0.060000000000002274,0,1,420
Trade,2023-01-24 16:00:51.035000+00:00,2023-01-24 16:07:49.975922+00:00,0.608,Long,PartialLossTime,400.28,400.97999999999996,399.97999999999996,400.2,-0.07999999999998408,0,1,419
Trade,2023-01-24 16:00:53.015000+00:00,2023-01-24 16:07:52.634697+00:00,0.787,Long,PartialLossTime,400.24,400.94,399.94,400.22,-0.01999999999998181,0,1,420
Trade,2023-01-24 16:00:58.022000+00:00,2023-01-24 16:07:57.615510+00:00,0.711,Long,PartialLossTime,400.29,400.99,399.99,400.25,-0.040000000000020464,0,1,420
Trade,2023-01-24 16:01:01.154000+00:00,2023-01-24 16:08:01.111322+00:00,0.621,Long,PartialWinTime,400.27,400.96999999999997,399.96999999999997,400.28,0.009999999999990905,-0.1099999999999568,1,420
Trade,2023-01-24 16:01:14.109000+00:00,2023-01-24 16:08:14.067645+00:00,0.771,Long,PartialLossTime,400.37,401.07,400.07,400.33,-0.040000000000020464,0,1,420
Trade,2023-01-24 16:01:20.489000+00:00,2023-01-24 16:08:20.361098+00:00,0.754,Long,PartialLossTime,400.39,401.09,400.09,400.24,-0.14999999999997726,0,1,420
Trade,2023-01-24 16:01:23.020000+00:00,2023-01-24 16:08:21.766987+00:00,0.698,Long,PartialLossTime,400.42,401.12,400.12,400.27,-0.1500000000000341,0,1,419
Trade,2023-01-24 16:02:06.620000+00:00,2023-01-24 16:07:03.393357+00:00,0.700,Long,FullLossRisk,400.56,401.26,400.26,400.24,-0.3199999999999932,0,1,297
Trade,2023-01-24 16:02:53.010000+00:00,2023-01-24 16:07:02.545982+00:00,0.744,Long,FullLossRisk,400.57,401.27,400.27,400.27,-0.30000000000001137,0,1,250
Trade,2023-01-24 16:02:55.204000+00:00,2023-01-24 16:07:02.223317+00:00,0.877,Long,FullLossRisk,400.59,401.28999999999996,400.28999999999996,400.28,-0.3100000000000023,0,1,247
Trade,2023-01-24 16:09:01.170000+00:00,2023-01-24 16:13:03.839155+00:00,0.636,Long,FullLossRisk,400.36,401.06,400.06,400.03,-0.3300000000000409,0,1,243
Trade,2023-01-24 16:09:15.242000+00:00,2023-01-24 16:13:03.839155+00:00,0.732,Long,FullLossRisk,400.35,401.05,400.05,400.03,-0.32000000000005,0,1,229
Trade,2023-01-24 16:09:30.310000+00:00,2023-01-24 16:13:03.839155+00:00,0.734,Long,FullLossRisk,400.35,401.05,400.05,400.03,-0.32000000000005,0,1,214
Trade,2023-01-24 16:14:27.397000+00:00,2023-01-24 16:16:49.544194+00:00,0.615,Long,FullLossRisk,400.14,400.84,399.84,399.81,-0.3299999999999841,0,1,142
Trade,2023-01-24 16:22:26.046000+00:00,2023-01-24 16:29:25.351392+00:00,0.608,Long,PartialWinTime,400.16,400.86,399.86,400.64,0.47999999999996135,-0.160000000000025,1,419
Trade,2023-01-24 16:22:31.073000+00:00,2023-01-24 16:29:29.372850+00:00,0.694,Long,PartialWinTime,400.09,400.78999999999996,399.78999999999996,400.61,0.5200000000000387,-0.08999999999997499,1,418
Trade,2023-01-24 16:26:57.223000+00:00,2023-01-24 16:33:56.687900+00:00,0.699,Long,PartialLossTime,400.32,401.02,400.02,400.11,-0.20999999999997954,0,1,419
Trade,2023-01-24 16:27:03.272000+00:00,2023-01-24 16:33:20.442651+00:00,0.706,Long,FullLossRisk,400.415,401.115,400.115,400.11,-0.3050000000000068,0,1,377
Trade,2023-01-24 16:32:46.080000+00:00,2023-01-24 16:39:44.520315+00:00,0.798,Long,PartialLossTime,400.22,400.92,399.92,400.12,-0.10000000000002274,0,1,418
Trade,2023-01-24 16:32:57.658000+00:00,2023-01-24 16:39:55.417919+00:00,0.752,Long,PartialLossTime,400.21,400.90999999999997,399.90999999999997,400.18,-0.029999999999972715,0,1,418
Trade,2023-01-24 16:33:06.178000+00:00,2023-01-24 16:40:06.065001+00:00,0.622,Long,PartialLossTime,400.22,400.92,399.92,400.195,-0.025000000000034106,0,1,420
Trade,2023-01-24 16:33:15.054000+00:00,2023-01-24 16:40:14.804230+00:00,0.736,Long,PartialWinTime,400.16,400.86,399.86,400.315,0.15499999999997272,-0.22000000000002728,1,420
Trade,2023-01-24 16:40:26.223000+00:00,2023-01-24 16:40:57.755557+00:00,0.674,Long,FullLossRisk,400.36,401.06,400.06,400.04,-0.3199999999999932,0,1,32
Trade,2023-01-24 16:40:28.070000+00:00,2023-01-24 16:40:58.334063+00:00,0.623,Long,FullLossRisk,400.33,401.03,400.03,400.03,-0.30000000000001137,0,1,30
Trade,2023-01-24 16:40:37.183000+00:00,2023-01-24 16:41:18.801007+00:00,0.675,Long,FullLossRisk,400.3,401.0,400.0,399.985,-0.3149999999999977,0,1,42
Trade,2023-01-24 16:40:56.019000+00:00,2023-01-24 16:47:54.882121+00:00,0.627,Long,PartialWinTime,400.1,400.8,399.8,400.12,0.01999999999998181,-0.25,1,419
Trade,2023-01-24 16:46:59.231000+00:00,2023-01-24 16:53:58.914837+00:00,0.653,Long,PartialLossTime,400.25,400.95,399.95,400.11,-0.13999999999998636,0,1,420
Trade,2023-01-24 16:47:09.082000+00:00,2023-01-24 16:54:08.950891+00:00,0.602,Long,PartialLossTime,400.16,400.86,399.86,400.05,-0.11000000000001364,0,1,420
Trade,2023-01-24 16:49:21.124000+00:00,2023-01-24 16:56:12.666571+00:00,0.636,Long,PartialWinTime,400.06,400.76,399.76,400.1,0.040000000000020464,-0.060000000000002274,1,412
Trade,2023-01-24 16:49:44.026000+00:00,2023-01-24 16:56:43.992826+00:00,0.913,Long,PartialLossTime,400.23,400.93,399.93,400.11,-0.12000000000000455,0,1,420
Trade,2023-01-24 16:49:47.014000+00:00,2023-01-24 16:56:45.510187+00:00,0.641,Long,PartialLossTime,400.25,400.95,399.95,400.13,-0.12000000000000455,0,1,418
Trade,2023-01-24 16:49:51.147000+00:00,2023-01-24 16:56:50.250436+00:00,0.975,Long,PartialLossTime,400.24,400.94,399.94,400.11,-0.12999999999999545,0,1,419
Trade,2023-01-24 16:50:50.280000+00:00,2023-01-24 16:54:21.313159+00:00,0.694,Long,FullLossRisk,400.33,401.03,400.03,400.025,-0.3050000000000068,0,1,211
Trade,2023-01-24 16:51:17.144000+00:00,2023-01-24 16:53:01.311140+00:00,0.619,Long,FullLossRisk,400.42,401.12,400.12,400.12,-0.30000000000001137,0,1,104
Trade,2023-01-24 16:51:43.107000+00:00,2023-01-24 16:53:58.581986+00:00,0.749,Long,FullLossRisk,400.41,401.11,400.11,400.11,-0.30000000000001137,0,1,135
Trade,2023-01-24 16:59:47.068000+00:00,2023-01-24 17:00:57.680689+00:00,0.693,Long,FullLossRisk,400.05,400.75,399.75,399.73,-0.3199999999999932,0,1,71
Trade,2023-01-24 17:00:02.765000+00:00,2023-01-24 17:01:07.206683+00:00,0.663,Long,FullLossRisk,400.03,400.72999999999996,399.72999999999996,399.71,-0.3199999999999932,0,1,64
Trade,2023-01-24 17:00:47.054000+00:00,2023-01-24 17:01:10.960204+00:00,0.791,Long,FullLossRisk,399.85,400.55,399.55,399.53,-0.32000000000005,0,1,24
Trade,2023-01-24 17:01:03.181000+00:00,2023-01-24 17:01:11.073753+00:00,0.705,Long,FullLossRisk,399.78,400.47999999999996,399.47999999999996,399.47,-0.30999999999994543,0,1,8
Trade,2023-01-24 17:06:12.793000+00:00,2023-01-24 17:13:12.427536+00:00,0.744,Long,PartialWinTime,399.8,400.5,399.5,400.325,0.5249999999999773,-0.040000000000020464,1,420
Trade,2023-01-24 17:29:42.493000+00:00,2023-01-24 17:30:55.112522+00:00,0.799,Long,FullLossRisk,400.36,401.06,400.06,400.05,-0.3100000000000023,0,1,73
Trade,2023-01-24 17:35:47.047000+00:00,2023-01-24 17:42:46.800280+00:00,0.626,Long,PartialLossTime,399.94,400.64,399.64,399.91,-0.029999999999972715,0,1,420
Trade,2023-01-24 17:37:06.758000+00:00,2023-01-24 17:44:06.225116+00:00,0.707,Long,PartialLossTime,400.04,400.74,399.74,399.95,-0.09000000000003183,0,1,419
Trade,2023-01-24 17:37:14.036000+00:00,2023-01-24 17:42:51.051602+00:00,0.789,Long,FullLossRisk,400.145,400.84499999999997,399.84499999999997,399.83,-0.3149999999999977,0,1,337
Trade,2023-01-24 17:37:18.429000+00:00,2023-01-24 17:42:53.012676+00:00,0.636,Long,FullLossRisk,400.11,400.81,399.81,399.8,-0.3100000000000023,0,1,335
Trade,2023-01-24 17:42:44.254000+00:00,2023-01-24 17:49:43.353846+00:00,0.613,Long,PartialWinTime,399.91,400.61,399.61,399.92,0.009999999999990905,-0.160000000000025,1,419
Trade,2023-01-24 17:46:07.209000+00:00,2023-01-24 17:53:06.457910+00:00,0.744,Long,PartialWinTime,400.01,400.71,399.71,400.02,0.009999999999990905,-0.2599999999999909,1,419
Trade,2023-01-24 17:48:09.060000+00:00,2023-01-24 17:55:08.065018+00:00,0.664,Long,PartialWinTime,399.81,400.51,399.51,399.93,0.12000000000000455,-0.03000000000002956,1,419
Trade,2023-01-24 17:48:22.255000+00:00,2023-01-24 17:55:22.131135+00:00,0.696,Long,PartialWinTime,399.84,400.53999999999996,399.53999999999996,400.0,0.160000000000025,-0.049999999999954525,1,420
Trade,2023-01-24 17:49:08.123000+00:00,2023-01-24 17:56:06.845908+00:00,0.737,Long,PartialWinTime,399.91,400.61,399.61,400.09,0.17999999999994998,-0.12000000000000455,1,419
Trade,2023-01-24 17:49:19.027000+00:00,2023-01-24 17:56:19.012938+00:00,0.622,Long,PartialWinTime,399.97,400.67,399.67,400.13,0.15999999999996817,-0.18000000000000682,1,420
Trade,2023-01-24 17:50:17.341000+00:00,2023-01-24 17:57:16.905895+00:00,0.865,Long,PartialWinTime,399.91,400.61,399.61,399.98,0.06999999999999318,-0.12000000000000455,1,420
Trade,2023-01-24 17:52:12.041000+00:00,2023-01-24 17:59:12.008399+00:00,0.648,Long,PartialWinTime,399.83,400.53,399.53,400.03,0.19999999999998863,-0.03999999999996362,1,420
Trade,2023-01-24 17:52:14.217000+00:00,2023-01-24 17:59:13.716784+00:00,0.646,Long,PartialWinTime,399.8,400.5,399.5,400.02,0.21999999999997044,-0.009999999999990905,1,419
Trade,2023-01-24 17:52:20.542000+00:00,2023-01-24 17:59:19.017797+00:00,0.729,Long,PartialWinTime,399.84,400.53999999999996,399.53999999999996,400.08,0.2400000000000091,-0.049999999999954525,1,418
Trade,2023-01-24 17:52:23.108000+00:00,2023-01-24 17:59:21.786298+00:00,0.771,Long,PartialWinTime,399.83,400.53,399.53,400.07,0.2400000000000091,-0.03999999999996362,1,419
