exit_time,col2,net_pts,col4,col5
2023-01-19 13:57:38.093,0.433,1.0,-0.5,37
2023-01-19 13:58:45.069,0.51,1.0,-0.25,32
2023-01-19 13:59:19.018,0.413,1.0,-2.0,82
2023-01-19 14:01:30.027,0.437,1.0,0.0,4
2023-01-19 14:03:48.038,0.446,-4.0,0.0,142
2023-01-19 14:12:42.010,0.409,1.0,-2.5,157
2023-01-19 14:15:19.041,0.856,1.0,0.0,10
2023-01-19 14:15:33.021,0.426,-4.0,0.0,77
2023-01-19 14:24:30.020,0.552,1.0,-1.5,132
2023-01-19 14:26:54.056,0.465,1.0,0.0,4
2023-01-19 14:28:44.133,0.404,1.0,0.0,18
2023-01-19 14:29:10.056,0.527,1.0,0.0,14
2023-01-19 14:35:05.027,0.596,1.0,-1.5,88
2023-01-19 14:40:27.146,0.491,-4.0,0.0,190
2023-01-19 14:44:49.113,0.695,1.0,-0.25,29
2023-01-19 14:45:18.003,0.487,1.0,-0.5,20
2023-01-19 14:45:45.010,0.509,1.0,0.0,1
2023-01-19 14:46:05.022,0.512,-4.0,0.0,363
2023-01-19 14:52:44.061,0.649,-4.0,0.0,160
2023-01-19 14:56:17.752,0.442,-4.0,0.0,206
2023-01-19 14:59:44.005,0.573,1.0,-1.0,16
2023-01-19 15:00:24.026,0.51,3.25,0.0,0
2023-01-19 15:02:52.120,0.522,-4.0,0.0,214
2023-01-19 15:11:33.008,0.441,1.0,-1.25,375
2023-01-20 08:30:05.001,0.664,1.0,-1.25,10
2023-01-20 08:30:23.019,0.687,1.0,0.0,0
2023-01-20 08:33:47.035,0.53,1.0,0.0,0
2023-01-20 08:39:42.041,0.491,1.0,-1.25,40
2023-01-20 08:41:48.155,0.507,1.0,-1.75,92
2023-01-20 08:45:54.097,0.627,1.0,-3.25,156
2023-01-20 09:00:43.002,0.411,1.0,-0.5,4
2023-01-20 09:01:12.018,0.475,1.0,0.0,5
2023-01-20 09:01:22.328,0.569,1.0,-0.5,15
2023-01-20 09:06:24.097,0.611,1.0,-0.25,3
2023-01-20 09:07:24.331,0.565,1.0,-0.5,36
2023-01-20 09:09:03.000,0.785,-4.0,0.0,144
2023-01-20 09:12:23.109,0.698,1.0,-0.25,12
2023-01-20 09:13:33.012,0.417,1.0,-0.5,13
2023-01-20 09:14:59.026,0.592,1.0,-0.75,62
2023-01-20 09:16:15.363,0.507,-4.0,0.0,63
2023-01-20 09:22:16.371,0.456,1.0,-0.25,6
2023-01-20 09:23:18.011,0.403,1.0,0.0,2
2023-01-20 09:24:41.240,0.448,1.0,-3.0,209
2023-01-20 09:30:07.006,0.587,1.0,-0.25,6
2023-01-20 09:30:40.038,0.458,-4.0,0.0,69
2023-01-20 09:40:12.046,0.473,1.0,0.0,4
2023-01-20 09:40:17.004,0.423,-4.0,0.0,113
2023-01-20 09:49:40.874,0.526,1.0,-0.25,15
2023-01-20 09:50:03.259,0.59,1.0,-3.0,270
2023-01-20 09:55:01.017,0.51,1.0,-1.5,49
2023-01-20 09:55:55.352,0.605,1.0,-2.0,63
2023-01-20 09:57:13.266,0.459,1.0,-3.0,249
2023-01-20 10:06:37.013,0.699,1.0,-0.25,62
2023-01-20 10:07:53.071,0.455,1.0,-2.25,190
2023-01-20 10:11:19.093,0.425,1.0,-0.5,48
2023-01-20 10:12:09.187,0.614,1.0,0.0,10
2023-01-20 10:12:27.081,0.517,1.0,-2.25,454
2023-01-20 10:20:19.225,0.553,1.0,-2.75,373
2023-01-20 10:27:48.342,0.436,1.0,-0.5,17
2023-01-20 10:28:58.471,0.514,1.0,0.0,14
2023-01-20 10:29:14.059,0.477,1.0,-0.25,7
2023-01-20 10:29:23.003,0.479,1.0,0.0,4
2023-01-20 10:30:09.097,0.426,1.0,-2.0,172
2023-01-20 10:38:34.018,0.547,1.0,-3.5,536
2023-01-20 10:47:47.037,0.598,-4.0,0.0,469
2023-01-20 10:55:43.349,0.736,1.0,0.0,8
2023-01-20 10:58:43.169,0.543,1.0,-2.25,199
2023-01-20 11:07:42.580,0.476,1.0,0.0,29
2023-01-20 11:08:19.127,0.531,1.0,-0.25,19
2023-01-20 11:13:35.216,0.452,1.0,-1.5,182
2023-01-20 11:41:00.019,0.429,1.0,-0.5,97
2023-01-20 11:53:08.139,0.711,-4.0,0.0,322
2023-01-20 11:58:37.027,0.426,1.0,-0.5,85
2023-01-20 12:00:11.175,0.533,1.0,-0.25,0
2023-01-20 12:01:04.030,0.406,1.0,-1.0,35
2023-01-20 12:03:57.004,0.504,-4.0,0.0,379
2023-01-20 12:20:20.002,0.456,1.0,-1.0,62
2023-01-20 12:24:06.394,0.401,1.0,-0.5,56
2023-01-20 12:28:03.010,0.453,1.0,-0.5,26
2023-01-20 12:36:07.213,0.612,1.0,0.0,4
2023-01-20 12:36:11.005,0.492,1.0,0.0,10
2023-01-20 12:36:22.004,0.452,2.75,-0.25,10
2023-01-20 12:37:30.162,0.409,1.0,-0.75,39
2023-01-20 12:45:03.035,0.507,1.0,-1.5,220
2023-01-20 12:49:22.012,0.573,1.0,-0.25,5
2023-01-20 12:50:50.018,0.504,-1.0,0.0,540
2023-01-20 13:00:58.024,0.531,1.0,-1.0,66
2023-01-20 13:02:11.123,0.466,1.0,-1.75,525
2023-01-20 13:10:56.008,0.421,1.0,-0.25,38
2023-01-20 13:11:55.280,0.479,1.0,-0.5,139
2023-01-20 13:36:42.685,0.46,1.0,-0.5,130
2023-01-20 13:44:19.105,0.508,-4.0,0.0,427
2023-01-20 13:52:21.450,0.473,1.0,-0.25,46
2023-01-20 13:53:20.013,0.458,1.0,-2.0,311
2023-01-20 14:01:04.096,0.588,1.0,-0.5,36
2023-01-20 14:03:25.027,0.504,1.0,-0.25,5
2023-01-20 14:14:47.494,0.55,1.0,-0.25,28
2023-01-20 14:15:16.054,0.414,1.0,-0.5,11
2023-01-20 14:15:31.035,0.524,1.0,-0.25,13
2023-01-20 14:15:51.031,0.483,-4.0,0.0,263
2023-01-20 14:28:16.393,0.501,1.0,-0.25,28
2023-01-20 14:31:26.027,0.467,-4.0,0.0,223
2023-01-20 14:35:39.257,0.465,1.0,-1.0,99
2023-01-20 14:39:33.006,0.504,1.0,-1.5,147
2023-01-20 14:42:08.644,0.479,1.0,-3.5,408
2023-01-20 14:51:13.114,0.583,1.0,-1.0,57
2023-01-20 14:54:00.000,0.578,1.0,-0.75,40
2023-01-20 14:59:26.010,0.755,1.0,-0.25,9
2023-01-20 14:59:51.004,0.432,-4.0,0.0,16
2023-01-20 15:03:03.554,0.913,-1.25,0.0,540
2023-01-20 15:13:10.013,0.673,1.0,-0.25,32
2023-01-20 15:17:46.791,0.44,1.0,-0.5,179
2023-01-20 15:26:20.033,0.655,1.0,-1.25,452
2023-01-23 08:31:04.002,0.535,-4.0,0.0,49
2023-01-23 08:35:38.017,0.458,1.0,-0.25,5
2023-01-23 08:41:16.105,0.442,1.0,-2.75,52
2023-01-23 08:48:29.144,0.512,1.0,0.0,6
2023-01-23 08:52:22.018,0.454,1.0,-0.25,15
2023-01-23 08:54:39.163,0.512,1.0,-0.75,33
2023-01-23 08:58:06.429,0.405,1.0,-0.75,29
2023-01-23 08:58:36.112,0.823,1.0,-1.75,58
2023-01-23 09:00:04.003,0.463,1.0,-0.25,12
2023-01-23 09:02:00.001,0.68,1.0,-1.25,24
2023-01-23 09:05:36.059,0.536,1.0,-2.25,141
2023-01-23 09:11:23.165,0.576,1.0,0.0,0
2023-01-23 09:11:30.015,0.867,1.0,-0.5,4
2023-01-23 09:12:44.054,0.477,1.0,-1.0,28
2023-01-23 09:18:58.421,0.698,1.0,-0.25,10
2023-01-23 09:19:12.056,0.66,1.0,-3.0,205
2023-01-23 09:23:02.007,0.508,1.0,0.0,16
2023-01-23 09:25:40.091,0.86,1.0,-1.5,154
2023-01-23 09:38:15.016,0.488,1.0,0.0,12
2023-01-23 09:38:44.061,0.448,1.0,-1.0,121
2023-01-23 09:42:15.019,0.464,1.0,-1.75,100
2023-01-23 09:44:33.457,0.438,1.0,-0.25,25
2023-01-23 09:46:55.281,0.611,1.0,-1.0,48
2023-01-23 09:48:01.012,0.836,1.0,-0.75,22
2023-01-23 09:48:30.031,0.485,1.0,-0.25,41
2023-01-23 09:50:50.064,0.444,1.0,-0.25,13
2023-01-23 09:53:36.017,0.59,1.0,-2.0,271
2023-01-23 09:59:05.343,0.478,1.0,-2.75,235
2023-01-23 10:04:02.015,0.472,1.0,0.0,0
2023-01-23 10:06:06.022,0.438,1.0,-0.5,21
2023-01-23 10:06:48.163,0.479,1.0,-0.25,11
2023-01-23 10:07:14.002,0.486,1.0,-0.75,14
2023-01-23 10:13:16.201,0.732,-4.0,0.0,277
2023-01-23 10:22:34.231,0.48,1.0,-0.25,20
2023-01-23 10:36:02.257,0.564,1.0,-3.25,98
2023-01-23 10:46:57.178,0.551,1.0,-0.5,85
2023-01-23 10:48:26.467,0.426,1.0,-0.5,44
2023-01-23 10:49:23.082,0.468,1.0,0.0,10
2023-01-23 10:49:33.289,0.529,1.0,-3.25,411
2023-01-23 11:00:43.025,0.547,-4.0,0.0,394
2023-01-23 11:12:58.229,0.464,1.0,-0.25,9
2023-01-23 11:13:16.737,0.408,1.0,-1.5,161
2023-01-23 11:16:18.379,0.415,1.0,-0.25,16
2023-01-23 11:19:40.060,0.68,1.0,-2.5,266
2023-01-23 11:26:10.418,0.851,1.0,-0.25,40
2023-01-23 11:28:21.076,0.45,1.0,-2.0,532
2023-01-23 11:37:19.017,0.524,1.0,-0.25,71
2023-01-23 11:38:50.137,0.445,-1.5,0.0,539
2023-01-23 11:52:03.000,0.564,1.0,0.0,5
2023-01-23 11:52:18.084,0.506,1.0,-0.5,36
2023-01-23 11:54:30.002,0.802,1.0,-1.5,292
2023-01-23 12:02:04.221,0.442,-1.25,0.0,540
2023-01-23 12:11:15.016,0.51,1.0,-1.5,60
2023-01-23 12:17:07.308,0.412,1.0,-1.0,60
2023-01-23 12:20:33.045,0.717,-1.25,0.0,540
2023-01-23 12:37:24.213,0.494,1.0,-0.25,29
2023-01-23 12:38:34.248,0.684,1.0,-0.25,22
2023-01-23 12:43:43.424,0.559,1.0,-0.25,31
2023-01-23 12:46:44.213,0.728,1.0,-0.5,81
2023-01-23 12:48:12.083,0.53,-4.0,0.0,260
2023-01-23 13:01:59.345,0.498,1.0,-2.0,201
2023-01-23 13:09:41.700,0.546,-4.0,0.0,177
2023-01-23 13:16:56.214,0.413,1.0,0.0,12
2023-01-23 13:17:19.303,0.411,1.0,-1.0,65
2023-01-23 13:18:53.064,0.482,1.0,0.0,12
2023-01-23 13:24:39.128,0.412,-4.0,0.0,178
2023-01-23 13:33:40.378,0.409,-4.0,0.0,110
2023-01-23 13:36:00.018,0.419,-4.0,0.0,121
2023-01-23 13:38:37.028,0.628,1.0,-0.5,37
2023-01-23 13:40:11.089,0.698,1.0,-1.25,81
2023-01-23 13:45:40.028,0.848,-4.0,0.0,36
2023-01-23 13:46:33.020,0.492,1.0,-0.5,5
2023-01-23 13:48:40.032,0.758,1.0,-0.5,12
2023-01-23 13:48:53.034,0.433,1.0,-0.25,11
2023-01-23 13:49:07.026,0.45,1.0,-1.5,13
2023-01-23 13:49:32.231,0.552,-4.0,0.0,269
2023-01-23 13:54:29.052,0.581,1.0,0.0,1
2023-01-23 13:54:59.372,0.476,1.0,0.0,2
2023-01-23 13:55:09.008,0.72,1.0,-1.0,13
2023-01-23 13:56:21.053,0.514,1.0,-1.25,12
2023-01-23 13:56:50.106,0.61,-4.0,0.0,89
2023-01-23 14:01:29.025,0.511,-4.0,0.0,218
2023-01-23 14:05:50.127,0.475,1.0,-1.5,52
2023-01-23 14:06:46.122,0.637,1.0,-0.75,14
2023-01-23 14:12:49.533,0.469,1.0,0.0,9
2023-01-23 14:13:16.073,0.403,1.0,-0.25,5
2023-01-23 14:13:22.133,0.451,1.0,-0.25,27
2023-01-23 14:18:04.237,0.403,1.0,0.0,2
2023-01-23 14:20:51.083,0.56,1.0,0.0,4
2023-01-23 14:22:06.106,0.483,-4.0,0.0,250
2023-01-23 14:27:10.028,0.417,1.0,-2.5,66
2023-01-23 14:28:45.086,0.542,1.0,-1.0,79
2023-01-23 14:32:04.170,0.463,-4.0,0.0,183
2023-01-23 14:38:12.233,0.412,1.0,0.0,8
2023-01-23 14:38:24.211,0.615,1.0,-0.25,8
2023-01-23 14:40:39.018,0.563,1.0,-2.25,143
2023-01-23 14:43:30.022,0.459,1.0,-0.75,33
2023-01-23 14:44:17.115,0.647,1.0,-0.5,35
2023-01-23 14:48:23.889,0.502,1.0,-1.75,97
2023-01-23 14:50:07.001,0.412,1.0,-1.5,40
2023-01-23 14:55:10.212,0.606,1.0,-0.75,42
2023-01-23 14:56:53.016,0.576,-4.0,0.0,118
2023-01-23 15:00:01.000,0.646,-4.0,0.0,71
2023-01-23 15:03:06.065,0.49,1.0,0.0,14
2023-01-23 15:04:10.296,0.544,-0.75,0.0,540
2023-01-24 08:30:01.003,0.42,-4.0,0.0,5
2023-01-24 08:30:17.074,0.936,1.0,-1.0,8
2023-01-24 08:30:42.024,0.76,1.0,-2.0,27
2023-01-24 08:36:12.230,0.479,1.0,-0.5,11
2023-01-24 08:36:37.092,0.439,1.0,-0.25,2
2023-01-24 08:36:48.340,0.429,-4.0,0.0,34
2023-01-24 08:37:23.042,0.668,1.0,-1.0,23
2023-01-24 08:38:00.004,0.437,1.0,-0.25,3
2023-01-24 08:39:43.112,0.75,1.0,-0.5,6
2023-01-24 08:39:58.055,0.552,1.0,-1.25,18
2023-01-24 08:40:41.012,0.727,1.0,-0.25,8
2023-01-24 08:40:52.069,0.548,1.0,-0.75,4
2023-01-24 08:41:16.039,0.401,1.0,-0.75,23
2023-01-24 08:41:55.018,0.576,1.0,-0.5,10
2023-01-24 08:42:25.029,0.529,1.0,-0.25,1
2023-01-24 08:42:41.090,0.678,1.0,-0.75,47
2023-01-24 08:45:35.016,0.702,1.0,0.0,0
2023-01-24 08:46:09.023,0.551,1.0,-2.0,15
2023-01-24 08:46:36.084,0.696,1.0,-0.75,7
2023-01-24 08:47:32.007,0.588,-4.0,0.0,26
2023-01-24 08:49:34.011,0.557,1.0,0.0,2
2023-01-24 08:50:20.067,0.417,1.0,-1.5,40
2023-01-24 08:53:14.060,0.725,1.0,-0.5,14
2023-01-24 08:58:26.485,0.471,1.0,-0.75,23
2023-01-24 08:59:38.026,0.531,1.0,-1.75,37
2023-01-24 09:00:25.005,0.448,1.0,0.0,0
2023-01-24 09:01:45.014,0.457,1.0,-0.75,4
2023-01-24 09:01:49.008,0.455,1.0,0.0,1
2023-01-24 09:05:46.025,0.864,1.0,0.0,0
2023-01-24 09:06:23.009,0.497,1.0,-0.25,23
2023-01-24 09:15:21.081,0.895,-4.0,0.0,71
2023-01-24 09:18:28.010,0.424,-4.0,0.0,79
2023-01-24 09:25:24.075,0.662,1.0,-1.25,46
2023-01-24 09:26:10.177,0.466,1.0,-0.75,17
2023-01-24 09:29:08.019,0.527,1.0,-0.25,12
2023-01-24 09:29:42.008,0.464,-4.0,0.0,44
2023-01-24 09:37:03.016,0.509,1.0,-1.0,11
2023-01-24 09:47:52.296,0.519,1.0,-0.25,9
2023-01-24 09:53:37.061,0.419,1.0,-0.5,21
2023-01-24 09:58:04.148,0.433,-3.5,0.0,540
2023-01-24 10:07:51.113,0.408,1.0,-0.25,17
2023-01-24 10:08:46.004,0.475,1.0,-1.0,55
2023-01-24 10:14:27.397,0.615,1.0,-1.25,51
2023-01-24 10:22:22.047,0.626,1.0,-1.5,101
2023-01-24 10:25:49.188,0.456,1.0,-0.25,26
2023-01-24 10:26:57.223,0.699,1.0,0.0,4
2023-01-24 10:27:03.272,0.706,1.0,-1.75,104
2023-01-24 10:28:58.388,0.416,1.0,-0.25,37
2023-01-24 10:32:36.425,0.555,1.0,-2.75,457
2023-01-24 10:40:15.040,0.5,-4.0,0.0,69
2023-01-24 10:46:35.316,0.422,1.0,-1.5,192
2023-01-24 10:50:55.597,0.894,1.0,-0.75,17
2023-01-24 10:51:13.417,0.51,-4.0,0.0,187
2023-01-24 10:59:35.215,0.417,-4.0,0.0,92
2023-01-24 11:06:10.060,0.765,1.0,-0.75,57
2023-01-24 11:16:33.022,0.441,1.0,-0.25,10
2023-01-24 11:26:58.270,0.489,1.0,-0.75,22
2023-01-24 11:29:42.493,0.799,-4.0,0.0,362
2023-01-24 11:36:53.216,0.569,1.0,0.0,17
2023-01-24 11:40:57.591,0.422,-1.25,0.0,540
2023-01-24 11:51:10.519,0.419,1.0,-2.75,299
2023-01-24 11:56:31.068,0.417,1.0,-3.25,316
2023-01-24 12:04:40.016,0.604,1.0,-2.0,32
2023-01-24 12:07:02.809,0.413,1.0,-0.5,29
2023-01-24 12:10:25.111,0.403,1.0,-0.75,77
2023-01-24 12:11:43.029,0.465,1.0,0.0,2
2023-01-24 12:12:18.198,0.403,1.0,0.0,28
2023-01-24 12:19:31.098,0.455,1.0,-0.5,17
2023-01-24 12:19:48.019,0.45,-4.0,0.0,414
2023-01-24 12:33:19.046,0.649,1.0,0.0,72
2023-01-24 12:35:32.018,0.418,1.0,-1.0,140
2023-01-24 12:41:04.303,0.549,1.0,0.0,15
2023-01-24 12:48:27.017,0.476,-0.75,0.0,540
2023-01-24 12:57:35.130,0.444,-4.0,0.0,208
2023-01-24 13:01:07.175,0.601,-4.0,0.0,36
2023-01-24 13:05:31.103,0.504,1.0,-0.25,23
2023-01-24 13:06:20.184,0.42,1.0,-2.0,96
2023-01-24 13:09:31.361,0.434,1.0,-0.75,39
2023-01-24 13:10:44.157,0.415,1.0,0.0,8
2023-01-24 13:17:53.126,0.428,0.5,-3.5,540
2023-01-24 13:33:08.484,0.413,1.0,-0.25,15
2023-01-24 13:42:24.945,0.412,1.0,0.0,21
2023-01-24 13:44:07.710,0.508,1.0,-0.5,63
2023-01-24 13:46:36.196,0.41,1.0,-1.0,86
2023-01-24 13:48:44.542,0.472,-4.0,0.0,103
2023-01-24 13:50:59.708,0.442,1.0,-1.75,132
2023-01-24 13:57:04.989,0.531,1.0,-1.0,133
2023-01-24 14:02:58.560,0.554,-4.0,0.0,391
2023-01-24 14:10:16.518,0.558,1.0,-1.5,116
2023-01-24 14:16:00.026,0.416,1.0,-0.25,36
2023-01-24 14:18:07.246,0.52,1.0,-0.25,32
2023-01-24 14:20:47.232,0.444,1.0,-1.75,219
2023-01-24 14:24:39.177,0.475,1.0,-2.75,185
2023-01-24 14:27:51.200,0.418,1.0,-0.5,56
2023-01-24 14:29:13.282,0.432,-4.0,0.0,127
2023-01-24 14:32:11.326,0.472,-4.0,0.0,119
2023-01-24 14:41:40.154,0.722,1.0,-0.25,19
2023-01-24 14:42:14.572,0.575,1.0,-1.75,154
2023-01-24 14:48:01.658,0.458,1.0,-0.25,27
2023-01-24 14:49:12.016,0.6,1.0,0.0,8
2023-01-24 14:49:23.069,0.496,1.0,-2.0,41
2023-01-24 14:50:11.036,0.417,1.0,-1.0,21
2023-01-24 14:59:27.015,0.693,1.0,0.0,1
2023-01-24 14:59:41.016,0.487,-4.0,0.0,17
2023-01-24 15:00:51.207,0.758,1.0,-0.5,15
2023-01-24 15:06:30.005,0.415,1.0,-3.5,238
2023-01-24 15:16:44.178,0.592,1.0,-0.75,82
2023-01-24 15:20:46.720,0.439,-4.0,0.0,222
2023-01-25 08:30:23.015,0.438,1.0,-0.75,9
2023-01-25 08:30:57.073,0.875,1.0,-2.0,15
2023-01-25 08:31:13.027,0.706,-4.0,0.0,71
2023-01-25 08:32:24.015,0.403,1.0,-2.5,87
2023-01-25 08:40:36.012,0.46,1.0,0.0,2
2023-01-25 08:43:53.034,0.538,1.0,-1.0,20
2023-01-25 08:45:13.047,0.58,1.0,-0.25,2
2023-01-25 08:48:40.102,0.429,-4.0,0.0,164
2023-01-25 08:51:49.012,0.554,1.0,-0.75,11
2023-01-25 08:52:37.312,0.433,1.0,-0.75,21
2023-01-25 08:53:19.400,0.402,-4.0,0.0,34
2023-01-25 08:54:00.004,0.461,-4.0,0.0,163
2023-01-25 09:00:48.026,0.815,1.0,-1.25,14
2023-01-25 09:02:13.030,0.467,1.0,-0.5,4
2023-01-25 09:02:45.008,0.492,1.0,0.0,1
2023-01-25 09:03:05.262,0.626,1.0,0.0,22
2023-01-25 09:06:07.000,0.576,1.0,-0.75,4
2023-01-25 09:10:19.043,0.483,1.0,-0.25,9
2023-01-25 09:11:01.201,0.581,1.0,-0.5,9
2023-01-25 09:11:24.010,0.714,1.0,0.0,6
2023-01-25 09:11:52.005,0.438,-4.0,0.0,140
2023-01-25 09:16:12.113,0.425,1.0,-1.25,52
2023-01-25 09:21:21.254,0.438,-4.0,0.0,205
2023-01-25 09:26:56.286,0.416,1.0,-1.25,16
2023-01-25 09:30:10.024,0.817,-4.0,0.0,17
2023-01-25 09:34:48.172,0.743,1.0,-0.25,15
2023-01-25 09:41:35.116,0.495,1.0,-0.5,17
2023-01-25 09:42:35.017,0.518,1.0,-0.25,6
2023-01-25 09:42:44.124,0.525,1.0,-0.25,13
2023-01-25 09:45:57.037,0.422,1.0,-0.5,4
2023-01-25 09:48:56.519,0.501,1.0,-0.25,9
2023-01-25 09:49:24.009,0.608,-4.0,0.0,52
2023-01-25 09:51:31.011,0.565,1.0,-0.25,22
2023-01-25 09:56:56.132,0.406,1.0,0.0,4
2023-01-25 09:57:07.017,0.476,1.0,-1.0,19
2023-01-25 10:00:26.753,0.44,1.0,-1.0,25
2023-01-25 10:01:38.008,0.585,1.0,-0.75,64
2023-01-25 10:04:37.602,0.567,1.0,-0.25,8
2023-01-25 10:04:47.095,0.866,1.0,-0.25,2
2023-01-25 10:05:34.209,0.534,1.0,-3.25,332
2023-01-25 10:11:34.034,0.622,1.0,-1.75,42
2023-01-25 10:15:36.384,0.56,1.0,-2.5,231
2023-01-25 10:19:56.028,0.514,1.0,-0.25,3
2023-01-25 10:20:00.020,0.407,1.0,-3.25,66
2023-01-25 10:23:59.244,0.439,1.0,-3.25,431
2023-01-25 10:34:50.029,0.442,1.0,-2.75,181
2023-01-25 10:38:51.046,0.602,1.0,0.0,4
2023-01-25 10:44:41.207,0.682,1.0,-0.25,19
2023-01-25 10:48:26.103,0.45,1.0,-0.75,38
2023-01-25 10:49:31.155,0.416,1.0,-0.75,21
2023-01-25 10:51:07.106,0.452,1.0,0.0,3
2023-01-25 10:51:26.036,0.512,1.0,-0.25,11
2023-01-25 10:54:31.235,0.649,1.0,-0.25,38
2023-01-25 10:55:53.135,0.454,1.0,-0.75,23
2023-01-25 10:57:55.115,0.53,-4.0,0.0,424
2023-01-25 11:05:12.025,0.633,1.0,-2.0,188
2023-01-25 11:11:00.105,0.472,1.0,-3.25,258
2023-01-25 11:15:26.069,0.674,-4.0,0.0,326
2023-01-25 11:21:50.000,0.435,-0.25,0.0,540
2023-01-25 11:33:17.008,0.418,1.0,-1.0,130
2023-01-25 11:52:40.216,0.403,1.0,-0.5,43
2023-01-25 11:58:05.162,0.564,1.0,0.0,11
2023-01-25 12:00:35.385,0.716,1.0,-0.75,50
2023-01-25 12:01:53.006,0.441,1.0,0.0,9
2023-01-25 12:02:18.038,0.535,-4.0,0.0,55
2023-01-25 12:03:44.254,0.481,1.0,-3.0,159
2023-01-25 12:06:33.455,0.704,1.0,-1.5,54
2023-01-25 12:07:44.481,0.781,1.0,-1.75,194
2023-01-25 12:11:07.386,0.507,1.0,-0.25,9
2023-01-25 12:11:36.032,0.777,1.0,0.0,0
2023-01-25 12:12:06.017,0.472,1.0,0.0,2
2023-01-25 12:12:17.260,0.596,1.0,-2.25,190
2023-01-25 12:17:16.007,0.564,1.0,-1.0,135
2023-01-25 12:19:32.008,0.526,1.0,-1.0,75
2023-01-25 12:25:43.045,0.47,1.0,-0.25,32
2023-01-25 12:26:20.095,0.554,1.0,-0.25,57
2023-01-25 12:29:14.022,0.58,1.0,-0.5,23
2023-01-25 12:35:14.125,0.559,1.0,-0.5,38
2023-01-25 12:36:02.031,0.603,1.0,-0.25,20
2023-01-25 12:37:24.031,0.544,1.0,-2.0,356
2023-01-25 12:45:47.543,0.555,1.0,-0.25,13
2023-01-25 12:46:20.033,0.748,1.0,-1.25,129
2023-01-25 12:49:12.614,0.444,1.0,-1.0,129
2023-01-25 12:54:50.007,0.409,1.0,-0.5,21
2023-01-25 12:55:31.587,0.467,1.0,-2.25,248
2023-01-25 13:09:52.284,0.417,1.0,-0.5,46
2023-01-25 13:10:40.049,0.417,1.0,-0.5,69
2023-01-25 13:12:09.041,0.627,1.0,-0.25,15
2023-01-25 13:12:58.048,0.623,1.0,-1.0,20
2023-01-25 13:13:21.053,0.501,1.0,-1.0,106
2023-01-25 13:15:31.102,0.689,1.0,-0.75,12
2023-01-25 13:15:49.077,0.696,1.0,0.0,22
2023-01-25 13:19:51.003,0.478,-4.0,0.0,78
2023-01-25 13:21:10.035,0.462,1.0,-0.25,6
2023-01-25 13:22:52.454,0.456,-4.0,0.0,141
2023-01-25 13:25:18.007,0.594,1.0,0.0,4
2023-01-25 13:25:26.144,0.497,-4.0,0.0,139
2023-01-25 13:30:09.357,0.45,1.0,-1.75,156
2023-01-25 13:32:48.367,0.416,-4.0,0.0,45
2023-01-25 13:33:50.046,0.811,1.0,-2.25,176
2023-01-25 13:41:13.082,0.446,1.0,-0.75,21
2023-01-25 13:42:15.652,0.549,1.0,-2.5,328
2023-01-25 13:49:19.153,0.642,1.0,-0.75,17
2023-01-25 13:51:29.107,0.554,1.0,-0.25,8
2023-01-25 13:56:21.209,0.514,1.0,0.0,7
2023-01-25 13:59:54.241,0.547,1.0,-0.25,10
2023-01-25 14:00:37.295,0.447,1.0,-0.75,36
2023-01-25 14:01:17.051,0.503,1.0,-2.25,191
2023-01-25 14:04:54.080,0.606,1.0,-1.75,211
2023-01-25 14:08:35.010,0.463,1.0,-0.75,45
2023-01-25 14:09:23.207,0.413,1.0,-0.75,93
2023-01-25 14:11:24.131,0.539,-4.0,0.0,104
2023-01-25 14:16:22.047,0.436,1.0,-1.5,77
2023-01-25 14:33:54.101,0.467,-4.0,0.0,131
2023-01-25 14:44:02.103,0.402,-4.0,0.0,174
2023-01-25 14:50:13.015,0.469,-4.0,0.0,203
2023-01-25 14:53:58.004,0.521,1.0,-1.0,32
2023-01-25 14:54:48.027,0.401,1.0,-0.5,12
2023-01-25 14:55:24.067,0.474,1.0,-0.25,2
2023-01-25 14:55:29.192,0.475,1.0,-1.25,151
2023-01-25 14:58:47.001,0.479,1.0,-0.25,17
2023-01-25 14:59:58.000,0.827,1.0,-0.25,2
2023-01-25 15:00:47.001,0.587,1.0,-1.25,49
2023-01-25 15:01:50.017,0.578,-4.0,0.0,250
2023-01-25 15:11:32.577,0.493,-4.0,0.0,20
2023-01-26 08:30:01.002,0.471,1.0,-3.25,36
2023-01-26 08:31:27.034,0.597,1.0,-3.0,84
2023-01-26 08:35:08.022,0.443,1.0,0.0,1
2023-01-26 08:37:53.078,0.615,1.0,-1.25,32
2023-01-26 08:42:39.143,0.543,-4.0,0.0,33
2023-01-26 08:43:29.029,0.414,1.0,0.0,2
2023-01-26 08:47:57.017,0.461,1.0,-1.0,31
2023-01-26 08:49:56.054,0.852,-4.0,0.0,34
2023-01-26 08:53:35.036,0.41,-4.0,0.0,43
2023-01-26 08:57:49.041,0.425,1.0,-1.25,15
2023-01-26 08:58:06.018,0.751,1.0,-0.5,9
2023-01-26 09:00:40.030,0.584,1.0,-1.25,9
2023-01-26 09:02:35.017,0.468,1.0,0.0,1
2023-01-26 09:06:21.283,0.406,-4.0,0.0,13
2023-01-26 09:07:04.022,0.569,1.0,0.0,2
2023-01-26 09:07:12.062,0.509,1.0,-0.25,3
2023-01-26 09:07:16.011,0.476,-4.0,0.0,25
